77,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0050,SK ST. TERESA BRICKFIELDS 1 (M),"LORONG ABDUL SAMAD, BRICKFIELDS",KUALA LUMPUR,50470,0322741438,0322741438
78,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0051,SK ST. TERESA BRICKFIELDS 2 (M),"LORONG ABDUL SAMAD, BRICKFIELDS",KUALA LUMPUR,50470,0322741073,0322741073
79,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0052,SK CONVENT JLN PEEL (M),JALAN PEEL,KUALA LUMPUR,55100,0392846550,0392812880
80,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0056,SK DATO ABU BAKAR,JLN DAVIS,KUALA LUMPUR,55100,0392222901,0392222901
81,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0060,SK (P) METHODIST (1) BRICKFIELDS,"JALAN SULTAN ABDUL SAMAD, BRICKFIELDS,",KUALA LUMPUR,50470,0322741553,0322743726
82,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0063,SK PUTERI PANDAN 1,"JALAN PERWIRA, KG PANDAN",KUALA LUMPUR,55100,0392858432,0392001189
83,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0064,SK PUTERI PANDAN 2,"JALAN PERWIRA, KG PANDAN",KUALA LUMPUR,55100,0392847052,0392847052
84,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0065,SK LA SALLE (1) BRICKFIELDS,JALAN TUN SAMBANTHAN,KUALA LUMPUR,50470,0322743975,0322743975
85,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0066,SK LA SALLE (2) BRICKFIELDS (M),"JALAN TUN SAMBANTHAN, BRICKFIELDS",KUALA LUMPUR,50470,0322741476,0322721476
86,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0067,SK YAACOB LATIF 1,JALAN PEEL,KUALA LUMPUR,55100,0392849060,0392849060
87,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0068,SK YAACOB LATIF 2,JALAN PEEL,KUALA LUMPUR,55100,0392854281,0392813831
88,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0071,SK METHODIST (L) JLN HANG JEBAT (M),JALAN HANG JEBAT,KUALA LUMPUR,50150,0320789854,0320323473
