BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
1,SARAWAK,PPD BARAM,Jenis Kebangsaan (C),YBC4302,"SEKOLAH JENIS KEBANGSAAN SUNGAI JAONG MARUDI",D/A PEJABAT PELAJARAN DAERAH  BARAM.,MARUDI,98050,085755219,085756931
2,SARAWAK,PPD BARAM,Jenis Kebangsaan (C),YCC4301,SJK(C) CHIAW NAN,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,TIADA,TIADA
3,SARAWAK,PPD BARAM,Jenis Kebangsaan (C),YCC4302,SJK(C) CHUNG HUA,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,6085755843,6085755843
4,SARAWAK,PPD BARAM,Jenis Kebangsaan (C),YCC4303,SJK(C) KEE TEE,D/A PEJABAT PELAJARAN DAERAH KECIL MARUDI,MARUDI,98050,085771270,085771270
5,SARAWAK,PPD BARAM,Jenis Kebangsaan (C),YCC4305,SJK(C) HUA NAM,"25 KM, JALAN POYUT",MARUDI,98050,"",""
6,SARAWAK,PPD BARAM,Kebangsaan,YBA4301,SK LONG SAIT,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,TIADA,TIADA
7,SARAWAK,PPD BARAM,Kebangsaan,YBA4303,SK LONG  TERAN  KANAN,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, MARUDI, LOT 1081 & 1082, JALAN KAMPUNG DAGA",MARUDI,98050,"",""
8,SARAWAK,PPD BARAM,Kebangsaan,YBA4304,SK LONG PELUTAN,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,0135667906,TIADA
9,SARAWAK,PPD BARAM,Kebangsaan,YBA4306,SK LONG LUTENG,D/A PEJABAT PELAJARAN DAERAH KECIL MARUDI,MARUDI,98050,0132860063,085756893
10,SARAWAK,PPD BARAM,Kebangsaan,YBA4307,SK UMA BAWANG,"SK UMA BAWANG, D/A PEJABAT PELAJARAN DAERAH BARAM",MARUDI,98050,TIADA,TIADA
11,SARAWAK,PPD BARAM,Kebangsaan,YBA4308,SK LONG LAPOK,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,0132860045,TIADA
12,SARAWAK,PPD BARAM,Kebangsaan,YBA4309,SK LONG KEVOK,D/A PEJABAT PENDIDIKAN DAERAH  BARAM.,MARUDI,98050,TIADA,TIADA
13,SARAWAK,PPD BARAM,Kebangsaan,YBA4310,SK BATU BUNGAN,D/A PEJABAT PELAJARAN DAERAH  BARAM.,MARUDI,98050,TIADA,TIADA
14,SARAWAK,PPD BARAM,Kebangsaan,YBA4311,SK LONG JEKITAN,"SK. LONG JEKITAN, D/A PPD BARAM",MARUDI,98050,0147894895,""
15,SARAWAK,PPD BARAM,Kebangsaan,YBB4301,SK PENGARAH ENTERI,"S K PENGARAH ENTERI , D/A PPD BARAM",MARUDI,98050,085775007,TIADA
16,SARAWAK,PPD BARAM,Kebangsaan,YBB4303,SK LONG IKANG,D/A PEJABAT PENDIDIKAN DAERAH BARAM.,MARUDI,98050,0132860039,TIADA
17,SARAWAK,PPD BARAM,Kebangsaan,YBB4304,SK LUBOK NIBONG,D/A PEJABAT PELAJARAN DAERAH  BARAM.,MARUDI,98050,TIADA,TIADA
18,SARAWAK,PPD BARAM,Kebangsaan,YBB4305,SK POYUT,D/A PEJABAT PENDIDIKAN DAERAH  BARAM.,MARUDI,98050,"",""
19,SARAWAK,PPD BARAM,Kebangsaan,YBB4306,SK LONG TERU,"LONG TERU, TINJAR",MARUDI,98050,0132860036,TIADA
20,SARAWAK,PPD BARAM,Kebangsaan,YBB4307,SK LONG MOH,D/A PEJABAT PENDIDIKAN DAERAH BARAM.,MARUDI,98050,TIADA,TIADA
21,SARAWAK,PPD BARAM,Kebangsaan,YBB4308,SK LONG ATON,D/A PEJABAT PENDIDIKAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
22,SARAWAK,PPD BARAM,Kebangsaan,YBB4309,SK LONG PANAI,"SK LONG PANAI, D/A PPD BARAM.",MARUDI,98050,TIADA,TIADA
23,SARAWAK,PPD BARAM,Kebangsaan,YBB4310,SK LONG LAPUT,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,0132860051,TIADA
24,SARAWAK,PPD BARAM,Kebangsaan,YBB4311,SK LONG LELLANG,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,0135600428,TIADA
25,SARAWAK,PPD BARAM,Kebangsaan,YBB4313,SK LONG BEDIAN,D/A PEJABAT PELAJARAN DAERAH KECIL BARAM,MARUDI,98050,085773101,TIADA
26,SARAWAK,PPD BARAM,Kebangsaan,YBB4314,SK LONG ANAP,"SK LONG ANAP, D/A PEJABAT PELAJARAN DAERAH BARAM",MARUDI,98050,0132860076,TIADA
27,SARAWAK,PPD BARAM,Kebangsaan,YBB4315,SK LIO MATO,"D/A PEJABAT PENDIDIKAN DAERAH BARAM,",MARUDI,98050,TIADA,TIADA
28,SARAWAK,PPD BARAM,Kebangsaan,YBB4316,SK LONG BEMANG,LONG BEMANG,MARUDI,98050,"",TIADA
29,SARAWAK,PPD BARAM,Kebangsaan,YBB4317,SK LONG JEGAN,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,0128508141,TIADA
30,SARAWAK,PPD BARAM,Kebangsaan,YBB4319,SK LONG ATIP,"SK LONG ATIP, D/A PEJABAT PELAJARAN DAERAH BARAM",MARUDI,98050,"019-8053725",TIADA
31,SARAWAK,PPD BARAM,Kebangsaan,YBB4320,SK MOREK,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,013860058,TIADA
32,SARAWAK,PPD BARAM,Kebangsaan,YBB4322,SK UBONG IMANG,"SK. UBONG IMANG, d/a PEJ.PELAJARAN DAERAH BARAM",MARUDI,98050,085771328,085771328
33,SARAWAK,PPD BARAM,Kebangsaan,YBB4324,SK SUNGAI BAIN,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
34,SARAWAK,PPD BARAM,Kebangsaan,YBB4325,SK SG PEKING,D/A PEJABAT PELAJARAN DAERAH KECIL BARAM,MARUDI,98050,"",""
35,SARAWAK,PPD BARAM,Kebangsaan,YBB4326,SK LONG LOYANG,D/A PEJABAT PELAJARAN DAERAH MARUDI,MARUDI,98050,0132860067,TIADA
36,SARAWAK,PPD BARAM,Kebangsaan,YBB4327,SK LONG LAMEI,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
37,SARAWAK,PPD BARAM,Kebangsaan,YBB4328,SK LONG SERIDAN,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,0132860079,TIADA
38,SARAWAK,PPD BARAM,Kebangsaan,YBB4329,SK LONG KESSEH,D/A PEJABAT PENDIDIKAN DAERAH BARAM.,MARUDI,98050,0132860061,TIADA
39,SARAWAK,PPD BARAM,Kebangsaan,YBB4330,SK LONG PILLAH,D/A PEJABAT PELAJARAN DAERAH BARAM,BARAM,98050,"",""
40,SARAWAK,PPD BARAM,Kebangsaan,YBB4331,SK BARIO,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,0132860043,TIADA
41,SARAWAK,PPD BARAM,Kebangsaan,YBB4332,SK SG BONG,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,"",""
42,SARAWAK,PPD BARAM,Kebangsaan,YBB4333,SK LONG MIRI,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,"",""
43,SARAWAK,PPD BARAM,Kebangsaan,YBB4334,SK LONG JEEH,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,0132860082,TIADA
44,SARAWAK,PPD BARAM,Kebangsaan,YBB4335,SK LONG NAAH,D/A PEJABAT PELAJARAN DAERAH MARUDI,MARUDI,98050,TIADA,TIADA
45,SARAWAK,PPD BARAM,Kebangsaan,YBB4337,SK SG BRIT,D/A. PEJABAT PELAJARAN DAERAH BARAM,BARAM,98050,TIADA,TIADA
46,SARAWAK,PPD BARAM,Kebangsaan,YBB4338,SK LONG BANGA,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,0132860075,TIADA
47,SARAWAK,PPD BARAM,Kebangsaan,YBB4339,SK SUNGAI SEBATU,D/A PEJABAT PELAJARAN DAERAH KECIL BARAM.,MARUDI,98050,0198753329,TIADA
48,SARAWAK,PPD BARAM,Kebangsaan,YBB4340,SK SG ARANG,D/A PEJABAT PELAJARAN DAERAH  BARAM,MARUDI,98050,TIADA,TIADA
49,SARAWAK,PPD BARAM,Kebangsaan,YBB4343,SK KUALA TUTOH,KUALA TUTOH,MARUDI,98050,TIADA,TIADA
50,SARAWAK,PPD BARAM,Kebangsaan,YBB4344,SK SG SETAPANG,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
51,SARAWAK,PPD BARAM,Kebangsaan,YBB4347,SK PA ' DALLIH,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
52,SARAWAK,PPD BARAM,Kebangsaan,YBB4348,SK LONG PALAI,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
53,SARAWAK,PPD BARAM,Kebangsaan,YBB4349,SK PENGHULU BAYA MALLANG,"SK PENGHULU BAYA MALLANG, D/A PEJABAT PELAJARAN DA",MARUDI,98050,"",TIADA
54,SARAWAK,PPD BARAM,Kebangsaan,YBB4351,SK LONG APU,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,TIADA,TIADA
55,SARAWAK,PPD BARAM,Kebangsaan,YBB4352,SK LONG SOBENG,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
56,SARAWAK,PPD BARAM,Kebangsaan,YBB4354,SK BENAWA,D/A PEJABAT PELAJARAN DAERAH KECIL BARAM.,MARUDI,98050,TIADA,TIADA
57,SARAWAK,PPD BARAM,Kebangsaan,YBB4356,SK LONG TUNGAN,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,0132860083,TIADA
58,SARAWAK,PPD BARAM,Kebangsaan,YBB4357,SK LONG MAKABAR,D/A PEJABAT PENDIDIKAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
59,SARAWAK,PPD BARAM,Kebangsaan,YBB4359,SK PENGELAYAN,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,TIADA,TIADA
60,SARAWAK,PPD BARAM,Kebangsaan,YBB4360,SK LONG SEPILING,D/A PEJABAT PELAJARAN DAERAH KECIL BARAM.,MARUDI,98050,"01129901298",TIADA
61,SARAWAK,PPD BARAM,Kebangsaan,YBB4361,SK RUMAH GUDANG,PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,"",""
62,SARAWAK,PPD BARAM,Kebangsaan,YBB4362,SK LONG WAT,D/A PEJABAT PELAJARAN DAERAH BARAM,MARUDI,98050,0132860052,TIADA
63,SARAWAK,PPD BARAM,Kebangsaan,YBB4364,SK KUALA BOK,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,TIADA,TIADA
64,SARAWAK,PPD BARAM,Kebangsaan,YBB4367,SK LONG LENEI,D/A PEJABAT PELAJARAN DAERAH BARAM.,MARUDI,98050,TIADA,TIADA
65,SARAWAK,PPD BARAM,Kebangsaan,YBE4301,SK DATO SHARIF HAMID,"D/A PEJABAT PELAJARAN DAERAH KECIL, BARAM.",MARUDI,98050,085756089,085756089
66,SARAWAK,PPD BARAM,Kebangsaan,YCB4302,SK ST PIUS LONG SAN,D/A PEJABAT PENDIDIKAN DAERAH BARAM.,MARUDI,98050,0128509740,TIADA
67,SARAWAK,PPD BARAM,Kebangsaan,YCB4303,SK GOOD SHEPHERD,D/A PEJABAT PELAJARAN DAERAH KECIL BARAM.,MARUDI,98050,085755735,085755735
68,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1101,SJK(C) CHUNG HUA TAITON,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082764080,082764080
69,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1102,SJK(C) CHUNG HUA PAKU,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082370334,082370336
70,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1103,SJK(C) CHUNG HUA TONDONG,PEKAN TONDONG JALAN TONDONG BATU KAWA,BAU,94000,082763713,082763713
71,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1104,SJK(C) CHUNG HUA SEBUKU,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082762193,082762193
72,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1105,SJK(C) CHUNG HUA MUSI,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082374834,TIADA
73,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1106,SJK(C) CHUNG HUA BUSO,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082764380,TIADA
74,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1107,SJK(C) CHUNG HUA SINIAWAN,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082699170,082699170
75,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1108,SJK(C) CHUNG HUA BAU,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082763172,082763172
76,SARAWAK,PPD BAU,Jenis Kebangsaan (C),YCC1109,SJK(C) CHUNG HUA KRANJI,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082699135,082699135
77,SARAWAK,PPD BAU,Kebangsaan,YBA1101,SK APAR,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
78,SARAWAK,PPD BAU,Kebangsaan,YBA1102,SK PUAK,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
79,SARAWAK,PPD BAU,Kebangsaan,YBA1103,SK KG BOBAK/SEJINJANG,D/A PEJABAT PENDIDIKAN DAERAH BAU,BAU,94000,TIADA,TIADA
80,SARAWAK,PPD BAU,Kebangsaan,YBB1101,SK BUSO,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
81,SARAWAK,PPD BAU,Kebangsaan,YBB1102,SK OPAR,"D/A PEJABAT PELAJARAN DAERAH BAU, JALAN TASIK BIRU",BAU,94000,TIADA,TIADA
82,SARAWAK,PPD BAU,Kebangsaan,YBB1103,SK ATAS,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
83,SARAWAK,PPD BAU,Kebangsaan,YBB1104,SK SIMPANG KUDA,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082766005,TIADA
84,SARAWAK,PPD BAU,Kebangsaan,YBB1105,SK JAGOI,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082766011,TIADA
85,SARAWAK,PPD BAU,Kebangsaan,YBB1106,SK SINIAWAN,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
86,SARAWAK,PPD BAU,Kebangsaan,YBB1107,SK GROGO,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
87,SARAWAK,PPD BAU,Kebangsaan,YBB1108,SK TEMBAWANG,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082370329,TIADA
88,SARAWAK,PPD BAU,Kebangsaan,YBB1109,SK SERUMBU,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,"",TIADA
89,SARAWAK,PPD BAU,Kebangsaan,YBB1110,SK SEGONG,D/A PEJABAT PENDIDIKAN DAERAH BAU,BAU,94000,082379055,TIADA
90,SARAWAK,PPD BAU,Kebangsaan,YBB1111,SK GUMBANG,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,0138188416,TIADA
91,SARAWAK,PPD BAU,Kebangsaan,YBB1112,SK SERABAK,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
92,SARAWAK,PPD BAU,Kebangsaan,YBB1113,SK SEGUBANG,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
93,SARAWAK,PPD BAU,Kebangsaan,YBB1114,SK SKIBANG,D/A PEJABAT PENDIDIKANN DAERAH BAU,BAU,94000,TIADA,TIADA
94,SARAWAK,PPD BAU,Kebangsaan,YBB1115,SK BAU,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082763243,TIADA
95,SARAWAK,PPD BAU,Kebangsaan,YBB1116,SK SEBOBOK,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
96,SARAWAK,PPD BAU,Kebangsaan,YBB1117,SK TRINGGUS,D/A PEJABAT PENDIDIKAN DAERAH BAU,BAU,94000,TIADA,TIADA
97,SARAWAK,PPD BAU,Kebangsaan,YBB1118,SK SUBA BUAN,D/A PEJABAT PENDIDIKAN DAERAH BAU,BAU,94000,"",TIADA
98,SARAWAK,PPD BAU,Kebangsaan,YBB1119,SK PEDAUN BAWAH,"D/A PEJABAT PELAJARAN DAERAH BAU, JALAN TASIK BIRU",BAU,94000,TIADA,TIADA
99,SARAWAK,PPD BAU,Kebangsaan,YBB1120,SK SENIBONG,D/A PEJABAT PENDIDIKAN DAERAH BAU,BAU,94000,TIADA,TIADA
100,SARAWAK,PPD BAU,Kebangsaan,YBB1121,SK SUNGAI PINANG,S.K SG PINANG LOT 783 KAMPUNG SUNGAI PINANG,BAU,94000,TIADA,TIADA
101,SARAWAK,PPD BAU,Kebangsaan,YBE1101,SK PODAM,"SK PODAM, D/A PEJABAT PELAJARAN DAERAH BAU",BAU,94000,TIADA,TIADA
102,SARAWAK,PPD BAU,Kebangsaan,YBE1102,SK STASS,D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
103,SARAWAK,PPD BAU,Kebangsaan,YBE1103,SK SERASOT,D/A PEJABAT PENDIDIKAN DAERAH BAU,BAU,94000,0128889306,TIADA
104,SARAWAK,PPD BAU,Kebangsaan,YCB1101,SK ST PATRICK (M),D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
105,SARAWAK,PPD BAU,Kebangsaan,YCB1102,SK ST TERESA (M),D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
106,SARAWAK,PPD BAU,Kebangsaan,YCB1103,SK ST STEPHEN ( M ),D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,082763050,082763050
107,SARAWAK,PPD BAU,Kebangsaan,YCB1105,SK ST JOHN (M),D/A PEJABAT PELAJARAN DAERAH BAU,BAU,94000,TIADA,TIADA
108,SARAWAK,PPD BELAGA,Kebangsaan,YBA7201,SK NG TELAWAN,D/A PPD BELAGA,BELAGA,96900,TIADA,TIADA
109,SARAWAK,PPD BELAGA,Kebangsaan,YBA7203,SK LONG URUN,D/A PEJABAT PELAJARAN DAERAH  BELAGA,BELAGA,96900,085793014,TIADA
110,SARAWAK,PPD BELAGA,Kebangsaan,YBA7204,SK LUSONG LAKU,D/A PPD BELAGA,BELAGA,96900,"01115841698",TIADA
111,SARAWAK,PPD BELAGA,Kebangsaan,YBA7205,SEKOLAH KEBANGSAAN TEGULANG,"PROGRAM PENEMPATAN SEMULA MURUM TEGULANG DAN MATALUN",BELAGA,96900,0132860199,""
112,SARAWAK,PPD BELAGA,Kebangsaan,YBA7206,SEKOLAH KEBANGSAAN METALUN,"PROGRAM PENEMPATAN SEMULA MURUM, TEGULANGDAN METALUN",BELAGA,96900,08247373,902716
113,SARAWAK,PPD BELAGA,Kebangsaan,YBB7202,SK ABUN MATU,SUNGAI BELAGA,BELAGA,96900,086461352,086461610
114,SARAWAK,PPD BELAGA,Kebangsaan,YBB7203,SK UMA SAMBOP,D/A PPD BELAGA,BELAGA,96900,0135759054,TIADA
115,SARAWAK,PPD BELAGA,Kebangsaan,YBB7205,SK LONG SEGAHAM,D/A PPD BELAGA,BELAGA,96900,TIADA,TIADA
116,SARAWAK,PPD BELAGA,Kebangsaan,YBB7207,SK LONG GANG,D/A PPD BELAGA,BELAGA,96900,086472010,TIADA
117,SARAWAK,PPD BELAGA,Kebangsaan,YBB7209,SK BATU KELING,"SK BATU KELING, D/A PEJABAT PELAJARAN DAERAH BELAGA",BELAGA,96900,086472018,086472019
118,SARAWAK,PPD BELAGA,Kebangsaan,YBB7210,SK AIRPORT,D/A PEJABAT PELAJARAN DAERAH KECIL BELAGA,BELAGA,96900,TIADA,TIADA
119,SARAWAK,PPD BELAGA,Kebangsaan,YBB7212,SK LONG BUSANG,D/A PPD BELAGA,BELAGA,96900,0132860201,TIADA
120,SARAWAK,PPD BELAGA,Kebangsaan,YBB7213,SK PUNAN BA,D/A PPD BELAGA,BELAGA,96900,TIADA,TIADA
121,SARAWAK,PPD BETONG,Jenis Kebangsaan (C),YCC2102,SJK(C) CHUNG HUA MELUDAM,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083547258,083547258
122,SARAWAK,PPD BETONG,Jenis Kebangsaan (C),YCC2401,SJK(C) CHUNG HUA BETONG,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083472175,083472175
123,SARAWAK,PPD BETONG,Jenis Kebangsaan (C),YCC2402,SJK(C) CHUNG HUA DEBAK,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083464854,083464854
124,SARAWAK,PPD BETONG,Jenis Kebangsaan (C),YCC2403,SJK(C) CHUNG HUA SPAOH,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083473076,083473076
125,SARAWAK,PPD BETONG,Jenis Kebangsaan (C),YCC2404,SJK(C) CHUNG HUA PUSA,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083465463,083465463
126,SARAWAK,PPD BETONG,Kebangsaan,YBA2108,SK MALUDAM,"SK MALUDAM, PEJABAT PELAJARAN DAERAH BETONG",BETONG,95700,083547216,083547216
127,SARAWAK,PPD BETONG,Kebangsaan,YBA2401,SK BALINGAN,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
128,SARAWAK,PPD BETONG,Kebangsaan,YBA2402,SK MANGUT,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083461405,TIADA
129,SARAWAK,PPD BETONG,Kebangsaan,YBA2403,SK SEREMBANG,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
130,SARAWAK,PPD BETONG,Kebangsaan,YBA2404,SK KPG. BUDA,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
131,SARAWAK,PPD BETONG,Kebangsaan,YBA2405,SK SEBEMBAN,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
132,SARAWAK,PPD BETONG,Kebangsaan,YBA2406,SK SPINANG,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083468254,TIADA
133,SARAWAK,PPD BETONG,Kebangsaan,YBA2407,SK SPAOH,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083473362,083473362
134,SARAWAK,PPD BETONG,Kebangsaan,YBA2408,SK ABANG ABDUL KADIR,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083472181,083472181
135,SARAWAK,PPD BETONG,Kebangsaan,YBA2409,SK BELADIN,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083466714,083466354
136,SARAWAK,PPD BETONG,Kebangsaan,YBA2410,SK PUSA,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN BETONG",BETONG,95700,083465106,083465106
137,SARAWAK,PPD BETONG,Kebangsaan,YBA2411,SK DATUK BANDAR,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083464145,083464145
138,SARAWAK,PPD BETONG,Kebangsaan,YBA2412,SK TANJUNG ASSAM,D/A PEJABAT PELAJARAN DAERAH BETONG.,BETONG,95700,TIADA,TIADA
139,SARAWAK,PPD BETONG,Kebangsaan,YBA2413,SK TUI,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
140,SARAWAK,PPD BETONG,Kebangsaan,YBA2414,SK SEMARANG,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,082657009,082657008
141,SARAWAK,PPD BETONG,Kebangsaan,YBA2416,SK TAMBAK,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083466308,TIADA
142,SARAWAK,PPD BETONG,Kebangsaan,YBA2417,SK SERABANG,KAMPUNG SERABANG,PUSA,94950,TIADA,TIADA
143,SARAWAK,PPD BETONG,Kebangsaan,YBA2418,SK SUPA,PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083461401,TIADA
144,SARAWAK,PPD BETONG,Kebangsaan,YBA2419,SK BUNGIN,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083473409,""
145,SARAWAK,PPD BETONG,Kebangsaan,YBA2420,SK MEDANG,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
146,SARAWAK,PPD BETONG,Kebangsaan,YBA2421,SK NG. SPAK,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
147,SARAWAK,PPD BETONG,Kebangsaan,YBA2422,SK KALOK,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083465601,083465601
148,SARAWAK,PPD BETONG,Kebangsaan,YBA2423,SK NG. PASSA,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
149,SARAWAK,PPD BETONG,Kebangsaan,YBB2116,SK ISSU/BANGAT,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
150,SARAWAK,PPD BETONG,Kebangsaan,YBB2128,SK NG. ENTEBAN,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
151,SARAWAK,PPD BETONG,Kebangsaan,YBB2142,SK NG. LIDONG,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
152,SARAWAK,PPD BETONG,Kebangsaan,YBB2402,SK NG. AJAU,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083-471911,083471820
153,SARAWAK,PPD BETONG,Kebangsaan,YBB2403,SK DIT,"D/A PEJABAT PELAJARAN GABUNGAN, BAHAGIAN BETONG",BETONG,95700,083461407,TIADA
154,SARAWAK,PPD BETONG,Kebangsaan,YBB2405,SK SAKA,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
155,SARAWAK,PPD BETONG,Kebangsaan,YBB2406,SK PAKU CENTRAL,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
156,SARAWAK,PPD BETONG,Kebangsaan,YBB2407,SK SURI,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
157,SARAWAK,PPD BETONG,Kebangsaan,YBB2408,SK PENOM,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
158,SARAWAK,PPD BETONG,Kebangsaan,YBB2409,SK NG. GAYAU,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,083480262,TIADA
159,SARAWAK,PPD BETONG,Kebangsaan,YBB2410,SK MUTON,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,TIADA,TIADA
160,SARAWAK,PPD BETONG,Kebangsaan,YBB2412,SK NG. LAWIH/LESU,D/A PEJABAT PELAJARAN DAERAH BETONG,BETONG,95700,"",TIADA
