BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
799,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8202,SK BALUN BIDAI,KAMPUNG BALUN BIDAI,KAMPUNG GAJAH,36800,056313540,056313540
800,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8203,SK TEPUS,KAMPUNG TEPUS,PARIT,32800,053774946,053774946
801,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8204,SK TANJONG BELANJA,TANJONG BELANJA,PARIT,32800,053774876,053774876
802,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8205,SK SIMPANG TIGA,SIMPANG TIGA,PARIT,32800,052563625,052563625
803,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8206,SK BELANJA,KAMPUNG BELANJA KIRI,PARIT,32800,053775188,053775188
804,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8207,SK PASIR GAJAH,KG PASIR GAJAH,PARIT,32800,053773423,053773423
805,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8208,SK LAYANG-LAYANG KIRI,JALAN SEKOLAH,PARIT,32800,053765202,053765202
806,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8209,SK PULAU PADANG,KG PULAU PADANG,BOTA,32600,053764044,053764044
807,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8210,SK BOTA KIRI,KG. AJI,BOTA,32600,053764960,053764960
808,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8211,SK SERIKAYA,KG. SERIKAYA,BOTA,32600,053764042,053764042
809,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8212,SK BAKONG,"KAMPUNG KUCHAI, LAMBOR KIRI",LAMBOR,32900,053761370,053761370
810,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8213,SK LAMBOR KIRI,LAMBOR KIRI,LAMBOR KANAN,32900,053765687,053765687
811,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8214,SK CHANGKAT BANJAR,CHANGKAT BANJAR,PARIT,32800,053775307,053775307
812,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8215,SK TELUK KEPAYANG,KG TELOK KEPAYANG,BOTA,32600,053763873,053763873
813,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8216,SK PARIT,PARIT,PARIT,32800,053775590,053775590
814,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8217,SK LENGKUAS,KAMPUNG LENGKUAS,PARIT,32800,052563159,052563159
815,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8218,SK TELOK  PERANG,KAMPUNG TELOK PERANG,PARIT,32800,057431882,057431882
816,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8219,SK CHOPIN,KG CHOPIN KANAN,PARIT,32800,052563196,052563196
817,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8220,SK BUKIT CHUPAK,KAMPUNG BUKIT CHUPAK,PARIT,32800,053775158,053775158
818,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8221,SK LAYANG-LAYANG KANAN,"KG BARU, LAYANG-LAYANG KANAN",PARIT,32800,053761793,053761793
819,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8222,SK CIKGU MIOR SHAHARUDDIN,KAMPNG PADANG TENGGALA,BOTA,32600,053762705,053762705
820,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8223,SK BOTA KANAN,JALAN BESAR BOTA KANAN,BOTA,32600,053761588,053761588
821,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8224,SK PADANG CHANGKAT,KG PADANG CHANGKAT,BOTA,32600,053762176,053762176
822,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8225,SK LAMBOR KANAN,LAMBOR KANAN,LAMBOR KANAN,32900,053762571,053762571
823,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8226,SK TELOK BAKONG,LAMBOR KANAN,LAMBOR KANAN,32900,053764731,053764731
824,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8227,SK SUNGAI RANGGAM,KOTA SETIA,KAMPUNG GAJAH,36810,056234763,056234763
825,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8228,SK DATO' SAGOR,KAMPONG SETIA JALAN TANJUNG TUALANG,KAMPONG GAJAH.,36800,056311173,056311173
826,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8229,SK SELAT PULAU,SELAT PULAU,KAMPONG GAJAH,36800,056311766,056311766
827,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8230,SK TANJONG BIDARA,KAMPONG TANJONG BIDARA,KAMPONG GAJAH,36800,056312760,056312760
828,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8231,SK RAJA CHULAN,PULAU TIGA,KAMPONG GAJAH,36800,056311516,056311516
829,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8232,SK PULAU TIGA KIRI,KAMPONG PULAU TIGA KIRI,KAMPONG GAJAH,36800,056313118,056313118
830,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8233,SK TOH PADUKA RAJA,TELOK SAREH,KAMPUNG GAJAH,36800,056313581,056313581
831,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8234,SK TOK PELITA,PASIR SALAK,KAMPONG GAJAH,36800,056311815,056311815
832,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8235,SK PULAU JUAR,KAMPUNG  PULAU JUAR,KAMPONG GAJAH,36800,056312040,056312040
833,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8236,SK BANDAR TUA,KAMPUNG BANDAR TUA,KAMPUNG GAJAH,36800,056311769,056311769
834,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8237,SK PASIR PANJANG ULU,KAMPUNG PULAU BESAR,KAMPONG GAJAH,36800,056313560,056313560
835,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8238,SK SUAK PADI,KG SUAK PADI,BOTA,32600,053890150,058500275
836,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8239,SK PASIR KUBU,"KG. PASIR KUBU, PULAU TIGA KIRI",KAMPUNG GAJAH,36800,056312540,056312540
837,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8241,SK BANDAR,KG. BANDAR,KAMPUNG GAJAH,36800,056260428,056260428
838,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8242,SK SUNGAI  BESAR,KOTA SETIA,KAMPONG GAJAH,36810,056211198,056211198
839,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8243,SK KOTA SETIA,KOTA SETIA,TELUK INTAN,36000,056219343,056219343
840,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8244,SK SEBERANG PERAK,FELCRA SEBERANG PERAK,TELUK INTAN,36000,056551522,056552472
841,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8245,SK SRI CHANGKAT,KAMPUNG TERSUSUN AIR KUNING,TANJUNG TUALANG,31800,052563380,TIADA
842,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8246,SK SERI CEMPAKA,BANDAR SEBERANG PERAK,KAMPONG GAJAH,36800,056553978,056553978
843,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8247,SK CHENDERONG KELUBI,KG.CHENDERONG KELUBI,TANJUNG TUALANG,31800,054690534,TIADA
844,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8248,SK SUNGAI PERAH,KAMPUNG SUNGAI PERAH,PARIT,32800,052561719,TIADA
845,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8249,SK CHANGKAT LADA 2,BANDAR SEBERANG PERAK,KAMPONG GAJAH,36800,056551449,056551449
846,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8250,SK TITI GANTONG,TITI GANTONG,BOTA,32600,053762689,053762439
847,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8251,SK SERI ISKANDAR,JALAN IPOH LUMUT,"BANDAR BARU SERI ISKANDAR",32610,053711197,053711197
848,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8252,SK FELCRA NASARUDDIN,"KM 37 , JALAN TRONOH",BOTA,32600,053711632,053711632
849,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8253,SK CHANGKAT LADA 3,BANDAR SEBERANG PERAK,KAMPONG GAJAH,36800,056553491,056553491
850,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABA8254,SK ISKANDAR PERDANA,BANDAR BARU SERI ISKANDAR,"BANDAR BARU SERI ISKANDAR",32610,053711584,053711585
851,PERAK,"PPD PERAK TENGAH",Kebangsaan,ABB8301,SK ISKANDAR SHAH,JALAN SIPUTEH,PARIT,32800,053771219,053771219
